province,region,year,dead,injured/ill,missing,affected_families,affected_persons,dmg_house_totally,dmg_house_partial,cost_agri,cost_infra,cost_house,cost_priv,cost_others,cost_total
Mountain Province,CAR,2007,0,0,0,256,1381,931,4663,24646000.0,82450000.0,0.0,0.0,0.0,107096000.0
Ifugao,CAR,2007,9,1,0,11,64,2,0,11663241.6,15500000.0,0.0,0.0,0.0,27163241.6
Ìfugao,CAR,2007,0,0,0,1,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Apayao,CAR,2007,4,0,1,10289,62880,96,488,35034000.0,43140000.0,0.0,0.0,0.0,78174000.0
Banaue,CAR,2007,0,0,0,0,0,0,0,0.0,500000.0,0.0,0.0,0.0,500000.0
La Union,I,2008,9,16,26,23799,110673,3162,18726,46212100.0,127276000.0,0.0,0.0,0.0,173488100.0
Pangasinan,I,2008,50,3,11,219900,1158758,39514,113970,3550925590.0,645989673.7,0.0,0.0,0.0,4196915263.7
without breakdown,I,2008,0,0,0,3681,18046,0,0,286000.0,25035000.0,0.0,0.0,0.0,25321000.0
Ilocos Norte,I,2008,5,4,2,39745,162617,82,1063,383000.0,56300000.0,0.0,0.0,0.0,56683000.0
Ilocos Sur,I,2008,3,0,4,17726,68633,19,22,9946097.33,29057209.5,0.0,0.0,0.0,39003306.83
Nueva Vizcaya,II,2008,0,0,0,0,0,0,0,0.0,7600000.0,0.0,0.0,0.0,7600000.0
Cagayan,II,2008,2,3,15,55228,246710,1081,11151,113987028.0,53435000.0,0.0,0.0,0.0,167422028.0
Isabela,II,2008,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Batanes,II,2008,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Quirino,II,2008,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bataan,III,2008,2,0,0,6888,35245,0,68,635000.0,0.0,0.0,0.0,0.0,635000.0
Bulacan,III,2008,2,0,2,10757,52532,0,0,23169000.0,0.0,0.0,0.0,0.0,23169000.0
Pampanga,III,2008,0,0,0,3094,15131,0,52,2074743.45,0.0,0.0,0.0,0.0,2074743.45
Tarlac,III,2008,0,0,0,0,0,0,0,5197832.0,2315000.0,0.0,0.0,0.0,7512832.0
Zambales,III,2008,6,9,0,39036,200015,5007,11693,88698996.0,92974000.0,0.0,0.0,0.0,181672996.0
without breakdown,III,2008,0,0,0,10197,48084,0,0,158113120.0,133000000.0,0.0,0.0,0.0,291113120.0
Aurora,III,2008,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nueva Ecija,III,2008,0,0,0,9,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,CALABARZON,2008,0,0,0,0,0,0,0,160179530.0,57000000.0,0.0,0.0,0.0,217179530.0
Batangas,CALABARZON,2008,1,7,0,2524,13310,51,1906,0.0,14600000.0,0.0,0.0,0.0,14600000.0
Cavite,CALABARZON,2008,0,0,0,40645,206827,48,927,0.0,6820000.0,0.0,0.0,0.0,6820000.0
Laguna,CALABARZON,2008,0,1,0,8710,35728,627,5970,0.0,3982200.0,0.0,0.0,0.0,3982200.0
Quezon,CALABARZON,2008,6,11,3,57582,284040,4626,32944,0.0,47230000.0,0.0,0.0,0.0,47230000.0
Rizal,CALABARZON,2008,6,5,0,3865,16844,199,742,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,MIMAROPA,2008,0,0,0,0,0,0,0,185012000.0,362000000.0,0.0,0.0,0.0,547012000.0
Marinduque,MIMAROPA,2008,0,2,0,20781,94363,1160,13992,649017.0,30200000.0,0.0,0.0,0.0,30849017.0
Occidental Mindoro,MIMAROPA,2008,0,0,0,322,1646,79,39,254800.0,6076640.0,0.0,0.0,0.0,6331440.0
Oriental Mindoro,MIMAROPA,2008,0,0,0,5897,30766,106,10,40165288.0,24433500.0,0.0,0.0,0.0,64598788.0
Palawan,MIMAROPA,2008,0,0,0,0,0,0,0,0.0,4080000.0,0.0,0.0,0.0,4080000.0
Romblon,MIMAROPA,2008,0,0,0,41624,185505,5336,21919,23789274.0,150789220.0,0.0,0.0,0.0,174578494.0
without breakdown,V,2008,0,0,0,0,0,0,0,59116089.0,0.0,0.0,0.0,0.0,59116089.0
Albay,V,2008,0,0,0,12025,60640,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Masbate,V,2008,15,0,0,8811,44195,1428,7383,0.0,48551000.0,0.0,0.0,0.0,48551000.0
Camarines Norte,V,2008,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Camarines Sur,V,2008,0,0,0,33,186,28,5,0.0,0.0,0.0,0.0,0.0,0.0
Iloilo,VI,2008,116,731,19,189008,975055,27079,57180,14601600.0,582568557.0,0.0,0.0,0.0,597170157.0
Negros Occidental,VI,2008,6,19,1,16672,81776,664,4098,0.0,17921000.0,0.0,0.0,0.0,17921000.0
without breakdown,VI,2008,289,0,0,0,0,0,0,3511539540.0,2084180539.0,0.0,0.0,0.0,5595720079.0
Aklan,VI,2008,0,0,0,78564,373272,14199,44593,0.0,854065000.0,0.0,0.0,0.0,854065000.0
Antique,VI,2008,16,10,12,34288,182093,3582,10920,3109420.0,144272020.0,0.0,0.0,0.0,147381440.0
Capiz,VI,2008,20,0,4,73918,402817,7685,35126,958200.0,664076000.0,0.0,0.0,0.0,665034200.0
Guimaras,VI,2008,1,1,5,256,1280,66,577,0.0,1700000.0,0.0,0.0,0.0,1700000.0
Negros Oriental,VII,2008,0,0,0,28,130,17,4,0.0,857663.0,0.0,0.0,0.0,857663.0
Without breakdown,VII,2008,0,0,0,0,0,0,0,2916951000.0,32250000.0,0.0,0.0,0.0,2949201000.0
without breakdown,VII,2008,0,0,0,0,0,0,0,2984927800.0,32250000.0,0.0,0.0,0.0,3017177800.0
Bohol,VII,2008,1,1,0,7,30,3,0,0.0,0.0,0.0,0.0,0.0,0.0
Cebu,VII,2008,17,22,0,33070,151994,4993,24907,0.0,38319300.0,0.0,0.0,0.0,38319300.0
without breakdown,VIII,2008,0,0,0,0,0,0,0,0.0,421417000.0,0.0,0.0,0.0,421417000.0
Biliran,VIII,2008,0,0,0,8403,43425,807,7576,0.0,38765000.0,0.0,0.0,0.0,38765000.0
Eastern Samar,VIII,2008,1,8,0,34749,172539,1003,25053,0.0,51368000.0,0.0,0.0,0.0,51368000.0
Leyte,VIII,2008,14,0,8,54237,274804,3477,27457,0.0,74400000.0,0.0,0.0,0.0,74400000.0
Northern Samar,VIII,2008,0,0,0,2573,12865,0,0,0.0,21060000.0,0.0,0.0,0.0,21060000.0
Western Samar,VIII,2008,0,4,0,52178,257715,2561,18242,0.0,41210000.0,0.0,0.0,0.0,41210000.0
Southern Leyte,VIII,2008,0,0,0,604,3534,11,131,0.0,17536000.0,0.0,0.0,0.0,17536000.0
Samar,VIII,2008,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,IX,2008,0,0,0,0,0,0,0,14623000.0,0.0,0.0,0.0,0.0,14623000.0
Zambaonga del Norte,IX,2008,0,0,0,245,1190,93,138,0.0,0.0,0.0,0.0,0.0,0.0
Zamboanga del Sur,IX,2008,0,1,0,1777,9953,23,9,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,X,2008,0,0,0,0,0,0,0,50000.0,2500000.0,0.0,0.0,0.0,2550000.0
Lanao del Norte,X,2008,2,0,0,176,1019,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Misamis Occidental,X,2008,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Misamis Oriental,X,2008,2,0,0,29,146,4,22,0.0,3000000.0,0.0,0.0,0.0,3000000.0
Davao del Norte,XI,2008,0,0,0,624,3720,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Davao Oriental,XI,2008,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,XII,2008,0,0,0,0,0,0,0,97908000.0,26500000.0,0.0,0.0,0.0,124408000.0
North Cotabato,XII,2008,3,0,0,46111,230555,1627,2835,0.0,0.0,0.0,0.0,0.0,0.0
Sarangani,XII,2008,2,0,3,1676,8380,156,42,0.0,0.0,0.0,0.0,0.0,0.0
South Cotabato,XII,2008,0,5,1,4375,21860,196,201,901500.0,200000.0,0.0,0.0,0.0,1101500.0
Sultan Kudarat,XII,2008,2,0,0,17070,84050,25,380,0.0,0.0,0.0,0.0,0.0,0.0
Surigao del Norte,CARAGA,2008,1,0,11,100,234,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caloocan City,NCR,2008,0,0,0,94,470,0,0,0.0,4364570.0,0.0,0.0,0.0,4364570.0
Las Pinas City,NCR,2008,0,0,0,18,89,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Malabon City,NCR,2008,0,0,0,67,335,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Mandaluyong City,NCR,2008,0,0,0,50,250,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Manila City,NCR,2008,0,0,0,1210,6050,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Marikina City,NCR,2008,0,0,0,200,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Muntinlupa City,NCR,2008,0,0,0,72,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Navotas City,NCR,2008,0,0,0,186,971,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pasay City,NCR,2008,0,0,0,7,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pasig City,NCR,2008,0,0,0,4,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,NCR,2008,0,0,0,0,0,0,0,0.0,2500000.0,0.0,0.0,0.0,2500000.0
San Juan City,NCR,2008,0,0,0,585,2770,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Taguig City,NCR,2008,0,0,0,148,740,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Valenzuela City,NCR,2008,0,0,0,15,75,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Without breakdown,NCR,2008,0,0,0,12028,54318,0,0,0.0,62220000.0,0.0,0.0,0.0,62220000.0
without breakdown,NCR,2008,0,0,0,12028,54318,0,0,0.0,62220000.0,0.0,0.0,0.0,62220000.0
Benguet,CAR,2008,18,39,1,603,2795,96,63,29000.0,46680000.0,0.0,0.0,0.0,46709000.0
Mountain Province,CAR,2008,2,4,1,8,34,1,2,3512000.0,121044000.0,0.0,0.0,0.0,124556000.0
Abra,CAR,2008,3,1,1,9459,52272,1,371,1511000.0,0.0,0.0,0.0,0.0,1511000.0
without breakdown,CAR,2008,1,0,3,0,0,0,0,0.0,2525000.0,0.0,0.0,0.0,2525000.0
Apayao,CAR,2008,1,2,0,4537,21690,2,359,22748000.0,6300000.0,0.0,0.0,0.0,29048000.0
Kalinga,CAR,2008,1,0,0,223,802,0,12,0.0,8300000.0,0.0,0.0,0.0,8300000.0
Ifugao,CAR,2008,0,0,0,0,0,0,0,0.0,1000000.0,0.0,0.0,0.0,1000000.0
without breakdown,ARMM,2008,0,0,0,0,0,0,0,225925000.0,0.0,0.0,0.0,0.0,225925000.0
Basilan,ARMM,2008,0,0,0,295,1475,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lanao del Sur,ARMM,2008,0,0,0,28171,138693,25,4,0.0,0.0,0.0,0.0,0.0,0.0
Maguindanao,ARMM,2008,17,0,0,41914,197959,685,17,0.0,0.0,0.0,0.0,0.0,0.0
Shariff Kabunsuan,ARMM,2008,26,13,0,22734,113420,171,153,0.0,0.0,0.0,0.0,0.0,0.0
Tawi-Tawi,ARMM,2008,0,0,0,90,450,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ilocos Norte,I,2009,3,4,0,62074,273398,208,2384,1504775192.42,464836678.79,0.0,0.0,0.0,1969611871.21
La Union,I,2009,58,77,4,77564,351639,4646,29803,1256647552.0,1053370248.0,0.0,0.0,0.0,2310017800.0
Pangasinan,I,2009,74,25,18,349290,1697845,22160,27020,5824011081.0,1094588080.0,0.0,0.0,0.0,6918599161.0
Ilocos Sur,I,2009,2,3,0,46848,228060,302,2219,1046084495.0,406821200.0,0.0,0.0,0.0,1452905695.0
without breakdown,I,2009,0,0,0,0,0,0,0,0.0,364517557.68,0.0,0.0,0.0,364517557.68
Batanes,II,2009,0,0,0,2899,13048,0,0,0.0,8090000.0,0.0,0.0,0.0,8090000.0
Cagayan,II,2009,3,7,5,87520,375116,948,13984,2997963459.84,313144000.0,0.0,0.0,0.0,3311107459.84
Isabela,II,2009,1,3,5,39682,172593,570,2921,940077537.0,133740000.0,0.0,0.0,0.0,1073817537.0
Nueva Vizcaya,II,2009,3,0,1,7677,35322,3,128,337434530.0,180487250.0,0.0,0.0,0.0,517921780.0
Quirino,II,2009,0,0,0,300,1386,0,0,82840000.0,2904000.0,0.0,0.0,0.0,85744000.0
without breakdown,II,2009,0,0,0,0,0,0,0,0.0,11750000.0,0.0,0.0,0.0,11750000.0
Bataan,III,2009,1,0,0,40935,180930,14,65,185884386.7,105923714.0,0.0,0.0,0.0,291808100.7
Pampanga,III,2009,27,0,0,212985,996373,85,167,2533472764.5,1433987000.0,0.0,0.0,0.0,3967459764.5
Zambales,III,2009,10,6,6,26727,111664,1131,643,620709638.2,416819700.0,0.0,0.0,0.0,1037529338.2
Aurora,III,2009,0,0,0,1423,5046,1,15,32387107.0,200000000.0,0.0,0.0,0.0,232387107.0
Nueva Ecija,III,2009,7,2,3,94865,535719,66,137,3310656800.29,855887375.0,0.0,0.0,0.0,4166544175.29
Tarlac,III,2009,6,2,0,25389,104440,17,21,1919599472.0,278237000.0,0.0,0.0,0.0,2197836472.0
Bulacan,III,2009,43,8,1,148997,675633,543,437,1337370762.0,144897181.7,0.0,0.0,0.0,1482267943.7
without breakdown,III,2009,0,0,0,0,0,0,0,0.0,57200000.0,0.0,0.0,0.0,57200000.0
Quezon,CALABARZON,2009,16,9,0,28859,140136,3065,19046,125009881.0,39050000.0,0.0,0.0,0.0,164059881.0
Batangas,CALABARZON,2009,12,3,0,26534,122469,533,4702,143109786.0,223194450.0,0.0,0.0,0.0,366304236.0
Cavite,CALABARZON,2009,12,7,0,153483,732651,355,2879,199652549.0,81065000.0,0.0,0.0,0.0,280717549.0
Laguna,CALABARZON,2009,33,10,4,256721,1253388,6066,16386,831334667.0,278286900.0,0.0,0.0,0.0,1109621567.0
Rizal,CALABARZON,2009,122,113,20,316839,1599293,11681,70193,393954623.64,791871526.0,0.0,0.0,0.0,1185826149.64
without breakdown,CALABARZON,2009,0,0,0,0,0,0,0,0.0,17000000.0,0.0,0.0,0.0,17000000.0
Marinduque,MIMAROPA,2009,0,0,0,307,1535,0,0,2484000.0,75000.0,0.0,0.0,0.0,2559000.0
Occidental Mindoro,MIMAROPA,2009,0,0,0,15894,69958,31,84,159136000.0,105190000.0,0.0,0.0,0.0,264326000.0
Oriental Mindoro,MIMAROPA,2009,0,0,0,3026,14860,0,0,3383000.0,0.0,0.0,0.0,0.0,3383000.0
Romblon,MIMAROPA,2009,0,0,1,8123,41586,55,584,0.0,21000000.0,0.0,0.0,0.0,21000000.0
Palawan,MIMAROPA,2009,0,1,0,644,2918,0,0,682500.0,3000000.0,0.0,0.0,0.0,3682500.0
Camarines Norte,V,2009,14,9,1,27716,140253,2530,22613,192346074.0,171642000.0,0.0,0.0,0.0,363988074.0
Catanduanes,V,2009,3,3,1,50780,160552,95,2043,32865279.0,105383000.0,0.0,0.0,0.0,138248279.0
Albay,V,2009,0,0,0,12319,62350,6,13,168386215.0,110470000.0,0.0,0.0,0.0,278856215.0
Camarines Sur,V,2009,9,1,0,79747,413554,172,2632,987269648.0,253142800.0,0.0,0.0,0.0,1240412448.0
Sorsogon,V,2009,19,5,0,18458,92024,112,1842,57209263.0,360187880.0,0.0,0.0,0.0,417397143.0
Masbate,V,2009,5,7,0,3494,17559,176,1616,109531090.52000001,61950000.0,0.0,0.0,0.0,171481090.52
Aklan,VI,2009,2,0,0,0,0,0,0,0.0,13000000.0,0.0,0.0,0.0,13000000.0
Antique,VI,2009,3,1,0,164,944,39,12,19729525.0,6607000.0,0.0,0.0,0.0,26336525.0
Capiz,VI,2009,0,0,0,0,0,0,0,0.0,325000.0,0.0,0.0,0.0,325000.0
Iloilo,VI,2009,5,3,1,7838,38983,44,155,12637667.0,86750000.0,0.0,0.0,0.0,99387667.0
Negros Occidental,VI,2009,1,0,2,15294,74007,66,219,11305576.34,3090800.0,0.0,0.0,0.0,14396376.34
Guimaras,VI,2009,0,0,0,28,168,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cebu,VII,2009,1,1,0,145,657,18,110,0.0,0.0,0.0,0.0,0.0,0.0
Negros Oriental,VII,2009,3,4,0,15,0,2,3,0.0,5000000.0,0.0,0.0,0.0,5000000.0
Leyte,VIII,2009,0,0,0,129,645,13,10,0.0,5300000.0,0.0,0.0,0.0,5300000.0
Biliran,VIII,2009,2,0,0,96,492,84,1239,1293000.0,25500000.0,0.0,0.0,0.0,26793000.0
Eastern Samar,VIII,2009,0,0,2,1869,9364,70,1260,0.0,39800000.0,0.0,0.0,0.0,39800000.0
Northern Samar,VIII,2009,0,0,0,1215,6075,10,417,3000000.0,0.0,0.0,0.0,0.0,3000000.0
Western Samar,VIII,2009,0,0,0,6981,32986,410,4446,20000000.0,0.0,0.0,0.0,0.0,20000000.0
Southern Leyte,VIII,2009,0,2,0,0,0,0,0,0.0,4100000.0,0.0,0.0,0.0,4100000.0
Zamboanga del Sur,IX,2009,0,0,0,630,3402,10,45,374000.0,0.0,0.0,0.0,0.0,374000.0
Bukidnon,X,2009,0,0,1,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
Misamis Oriental,X,2009,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Davao del Sur,XI,2009,0,0,0,22,66,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Tropical Depressiom CRISING,XII,2009,2,0,1,645,3225,0,15,0.0,5000000.0,0.0,0.0,0.0,5000000.0
South Cotabato,XII,2009,0,0,0,70,350,3,0,0.0,0.0,0.0,0.0,0.0,0.0
Sultan Kudarat,XII,2009,3,0,0,1208,6040,34,75,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,NCR,2009,246,394,0,203288,1012418,14836,77144,0.0,1166036813.85,0.0,0.0,0.0,1166036813.85
Abra,CAR,2009,1,1,0,23225,113144,40,928,579390577.0,71620400.0,0.0,0.0,0.0,651010977.0
Apayao,CAR,2009,1,1,0,14691,71135,302,3815,712640488.0,74465000.0,0.0,0.0,0.0,787105488.0
Benguet,CAR,2009,315,130,35,33844,159514,766,1207,223983109.0,1264248160.0,0.0,0.0,0.0,1488231269.0
Ifugao,CAR,2009,19,19,0,322,1848,67,222,20277324.0,188410000.0,0.0,0.0,0.0,208687324.0
Kalinga,CAR,2009,2,1,0,14450,75737,116,964,464567430.0,109562000.0,0.0,0.0,0.0,574129430.0
Mountain Province,CAR,2009,47,1,0,3751,16269,37,164,163657280.0,321706990.0,0.0,0.0,0.0,485364270.0
without breakdown,CAR,2009,0,0,0,0,0,0,0,0.0,1200000.0,0.0,0.0,0.0,1200000.0
Lanao del Sur,ARMM,2009,0,0,0,10019,27473,0,0,22156000.0,0.0,0.0,0.0,0.0,22156000.0
Maguindanao,ARMM,2009,0,0,0,14048,70240,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Shariff Kabunsuan,ARMM,2009,0,0,0,350,1750,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ilocos Norte,I,2010,0,0,0,1601,7982,0,85,151046117.0,43420000.0,0.0,0.0,0.0,194466117.0
Ilocos Sur,I,2010,2,0,0,2159,8771,12,225,165377858.0,2800000.0,0.0,0.0,0.0,168177858.0
La Union,I,2010,2,8,0,14100,57543,545,5560,268300770.0,9175000.0,0.0,0.0,0.0,277475770.0
Pangasinan,I,2010,10,10,0,100772,482392,1095,8378,2406270823.0,9245000.0,0.0,0.0,0.0,2415515823.0
without breakdown,I,2010,0,0,0,0,0,0,0,48500000.0,19388312.28,0.0,0.0,0.0,67888312.28
Cagayan,II,2010,1,7,0,33409,158267,1048,14737,496408990.0,33900000.0,0.0,0.0,0.0,530308990.0
Isabela,II,2010,2,2,0,158510,710460,25186,72828,2089985630.0,205649000.0,0.0,0.0,0.0,2295634630.0
Nueva Viscaya,II,2010,0,0,0,1783,6975,1,36,123488000.0,5150000.0,0.0,0.0,0.0,128638000.0
Quirino,II,2010,0,0,0,3671,17142,0,23,58083000.0,4000000.0,0.0,0.0,0.0,62083000.0
without breakdown,II,2010,0,0,0,0,0,0,0,160200000.0,0.0,0.0,0.0,0.0,160200000.0
Aurora,III,2010,0,1,1,491,2581,0,9,44977172.0,19400000.0,0.0,0.0,0.0,64377172.0
Bataan,III,2010,0,0,0,16570,89252,234,2715,111349214.0,8850000.0,0.0,0.0,0.0,120199214.0
Bulacan,III,2010,0,0,0,82,309,0,0,579592911.0,23781000.0,0.0,0.0,0.0,603373911.0
Pampanga,III,2010,0,0,0,21528,100888,13,10,113428605.0,2560000.0,0.0,0.0,0.0,115988605.0
without breakdown,III,2010,18,16,8,0,0,0,0,55000000.0,0.0,0.0,0.0,0.0,55000000.0
Nueva Ecija,III,2010,1,0,3,6174,27247,4,22,1587045618.0,17700000.0,0.0,0.0,0.0,1604745618.0
Tarlac,III,2010,2,0,0,17986,74621,13,117,645425917.0,6600000.0,0.0,0.0,0.0,652025917.0
Zambales,III,2010,5,0,0,2720,12266,43,388,80854150.0,11568750.0,0.0,0.0,0.0,92422900.0
Batangas,CALABARZON,2010,0,0,0,2269,11605,102,1138,0.0,15000000.0,0.0,0.0,0.0,15000000.0
Cavite,CALABARZON,2010,0,0,0,49757,247909,2558,32735,11822730.0,0.0,0.0,0.0,0.0,11822730.0
Laguna,CALABARZON,2010,0,0,0,18529,87977,1516,8536,40878410.0,3100000.0,0.0,0.0,0.0,43978410.0
Quezon,CALABARZON,2010,0,0,0,3928,19204,133,1764,145210000.0,4585000.0,0.0,0.0,0.0,149795000.0
Rizal,CALABARZON,2010,0,0,0,14370,67089,2269,10917,26100000.0,350000.0,0.0,0.0,0.0,26450000.0
without breakdown,CALABARZON,2010,63,67,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Camarines Norte,V,2010,0,0,0,8172,52561,480,7459,5632999.0,53200000.0,0.0,0.0,0.0,58832999.0
Camarines Sur,V,2010,0,0,0,2571,14845,1,119,150000.0,0.0,0.0,0.0,0.0,150000.0
Catanduanes,V,2010,0,0,0,2577,12885,25,544,150000.0,8400000.0,0.0,0.0,0.0,8550000.0
without breakdown,V,2010,21,8,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,VI,2010,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
without breakdown,NCR,2010,1,0,0,866,3679,62,0,0.0,1705000.0,0.0,0.0,0.0,1705000.0
Abra,CAR,2010,0,0,0,1524,8726,3,209,118312579.0,25425000.0,0.0,0.0,0.0,143737579.0
Apayao,CAR,2010,0,2,0,7315,35461,58,1089,309963089.0,19050000.0,0.0,0.0,0.0,329013089.0
Benguet,CAR,2010,2,6,0,6251,30222,20,284,56457746.0,22080094.0,0.0,0.0,0.0,78537840.0
Ifugao,CAR,2010,2,0,0,1138,5797,69,322,381895213.0,9364900.0,0.0,0.0,0.0,391260113.0
Kalinga,CAR,2010,1,6,0,37035,214637,1778,12753,442055166.0,13170000.0,0.0,0.0,0.0,455225166.0
Mountain Province,CAR,2010,0,0,0,4991,25077,158,1079,117570528.0,19750000.0,0.0,0.0,0.0,137320528.0
without breakdown,CAR,2010,0,0,0,0,0,0,0,918500000.0,0.0,0.0,0.0,0.0,918500000.0
Pangasinan,I,2011,9,16,1,92932,487372,167,5966,753779128.53,235698500.0,0.0,0.0,0.0,989477628.53
La Union,I,2011,3,6,1,11203,37034,55,1682,67013176.96,58485000.0,0.0,0.0,0.0,125498176.96000001
Ilocos Norte,I,2011,3,0,0,23026,92686,9,0,78705904.03,68200000.0,0.0,0.0,0.0,146905904.03
Ilocos Sur,I,2011,5,2,2,1536,6754,0,0,63579232.57,13600000.0,0.0,0.0,0.0,77179232.57
Cagayan,II,2011,2,4,0,56990,121127,46,1826,1010769015.0,151251055.62,0.0,0.0,0.0,1162020070.62
Isabela,II,2011,1,25,0,96793,407284,4000,22361,928657971.22,287762000.0,0.0,0.0,0.0,1216419971.22
Nueva Vizcaya,II,2011,5,0,0,22656,98880,232,1710,15339335.73,124430000.0,0.0,0.0,0.0,139769335.73000002
Quirino,II,2011,0,0,0,70135,323287,4157,18235,400414928.76,121990000.0,0.0,0.0,0.0,522404928.76
Batanes,II,2011,0,0,0,0,0,0,0,0.0,2179250.0,0.0,0.0,0.0,2179250.0
Bulacan,III,2011,31,5,0,259938,1527675,1046,2991,2667178338.0,322150000.0,0.0,0.0,0.0,2989328338.0
Zambales,III,2011,14,14,2,37830,178941,1361,5533,276570465.76,143279540.0,0.0,0.0,0.0,419850005.76
Pampanga,III,2011,12,2,0,268702,659122,99,1732,1933881287.6,276567080.0,0.0,0.0,0.0,2210448367.6
Bataan,III,2011,12,1,9,99540,459386,428,2379,363100257.0,43385700.0,0.0,0.0,0.0,406485957.0
Nueva Ecija,III,2011,11,0,2,154350,725427,769,3386,4022801098.25,281539090.0,0.0,0.0,0.0,4304340188.25
Tarlac,III,2011,7,1,0,91795,367077,70,318,947880242.0,263600000.0,0.0,0.0,0.0,1211480242.0
Aurora,III,2011,0,0,1,19185,94173,555,6633,236641310.0,50695979.0,0.0,0.0,0.0,287337289.0
Rizal,CALABARZON,2011,2,2,1,24698,123767,3,14,29545203.0,0.0,0.0,0.0,0.0,29545203.0
Batangas,CALABARZON,2011,2,1,0,1731,7246,45,381,6484012.0,6192000.0,0.0,0.0,0.0,12676012.0
Quezon,CALABARZON,2011,2,1,0,273,1428,0,0,46631400.0,3350000.0,0.0,0.0,0.0,49981400.0
Cavite,CALABARZON,2011,2,2,2,8329,26918,80,281,19543379.2,0.0,0.0,0.0,0.0,19543379.2
Laguna,CALABARZON,2011,0,0,0,39,195,0,3,70323825.0,0.0,0.0,0.0,0.0,70323825.0
Romblon,MIMAROPA,2011,3,2,1,1245,5490,1,5,0.0,0.0,0.0,0.0,0.0,0.0
Marinduque,MIMAROPA,2011,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Occidental Mindoro,MIMAROPA,2011,3,0,6,2236,10865,3,1,548188770.0,85000000.0,0.0,0.0,0.0,633188770.0
without breakdown,MIMAROPA,2011,0,0,0,0,0,0,0,0.0,2000000.0,0.0,0.0,0.0,2000000.0
Oriental Mindoro,MIMAROPA,2011,0,1,0,397,1976,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palawan,MIMAROPA,2011,2,0,0,0,0,0,0,5353125.0,0.0,0.0,0.0,0.0,5353125.0
Albay,V,2011,22,17,3,214504,1083182,4,33,684422404.1899999,2240111233.0,0.0,0.0,0.0,2924533637.19
Camarines Norte,V,2011,7,7,9,12490,61216,20,868,44627005.94,754550000.0,0.0,0.0,0.0,799177005.9399999
Camarines Sur,V,2011,29,3,0,139855,719285,18,1866,1050119476.1800001,968495550.0,0.0,0.0,0.0,2018615026.1799998
Catanduanes,V,2011,10,1,11,37782,184418,12,53,42140581.03,36399000.0,0.0,0.0,0.0,78539581.03
Masbate,V,2011,22,0,1,7655,30521,0,6596,38330694.0,61038580.0,0.0,0.0,0.0,99369274.0
Sorsogon,V,2011,3,2,0,5240,28131,2,15,145622473.84,22574000.0,0.0,0.0,0.0,168196473.83999997
without breakdown,V,2011,0,0,0,0,0,0,0,258300000.0,0.0,0.0,0.0,0.0,258300000.0
